molecule_chembl_id,IC50,units,smiles,pIC50,ro5_fulfilled,ROMol
CHEMBL4109167,0.3,nM,CC(=O)Nc1n[nH]c2cc(NC(=O)N[C@H](COC(F)F)c3ccccc3)ncc12,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165430>
CHEMBL4109000,0.3,nM,COC[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCc4ncsc4C3)c2cn1)c1ccccc1,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61654a0>
CHEMBL4113717,0.3,nM,CCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)[C@@H](C)O)nc(CO)c12,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165510>
CHEMBL4111938,0.3,nM,C[C@@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2cn1)c1ccccc1,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165580>
CHEMBL3912072,0.3,nM,Nc1ncc([C@@H]2CCC[C@H](O)C2)nc1-c1ccc(C(=O)N[C@H](CO)c2cccc(Cl)c2)c(F)c1,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165660>
CHEMBL3936990,0.3,nM,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CC2CN(C)C2)CC1,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61656d0>
CHEMBL3604850,0.3,nM,O=c1cc(N2CCc3[nH]nc(-c4ccncc4)c3C2)ccn1Cc1cccc(Cl)c1,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61657b0>
CHEMBL3965910,0.3,nM,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N3CCOCC3)c2c(CO)n1)c1ccccc1,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165820>
CHEMBL3974074,0.3,nM,Cc1nc(NC(=O)N[C@@H](c2ccccc2)C(C)(C)O)cc2[nH]nc(N3CCOCC3)c12,9.522878745280336,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165890>
CHEMBL3658776,0.3033,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)c(F)c4)ncc23)ccn1,9.518127589689335,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165970>
CHEMBL3662990,0.3036,nM,Cc1cc(-c2n[nH]c3c(F)c(NC(=O)N[C@H](C)c4ccc(F)cc4)ccc23)ccn1,9.517698232776556,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d61659e0>
CHEMBL3658652,0.3037,nM,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(=O)[nH]c3)c2cn1)c1ccc(F)cc1,9.517555208081736,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165a50>
CHEMBL3658847,0.3067,nM,COc1cccc(F)c1CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,9.513286224017516,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165ac0>
CHEMBL3658804,0.3088,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccccc4OC(F)F)ncc23)ccn1,9.510322708336302,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165b30>
CHEMBL3654886,0.309,nM,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nnn(C)c4c3)c2cn1)c1ccc(F)cc1,9.510041520575164,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165ba0>
CHEMBL3663021,0.3132,nM,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CS(C)(=O)=O)c4ccccc4)ncc23)ccn1,9.504178246614094,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165c10>
CHEMBL3663003,0.3151,nM,O=C(Nc1ncc2c(-c3ccncc3)n[nH]c2c1F)N[C@H](CO)c1ccccc1,9.501551596826,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165c80>
CHEMBL3663092,0.3175,nM,COc1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,9.498256270372003,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165cf0>
CHEMBL4440109,0.32,nM,Cc1cnc(Nc2ccnn2C)nc1-c1cn2c(n1)C(=O)N(Cc1ccc(F)c(F)c1)[C@@H](C)C2,9.494850021680094,True,<rdkit.Chem.rdchem.Mol object at 0x7fd6d6165d60>
